shipment_id,direction,origin_type,origin_id,dest_type,dest_id,status,dispatch_dt,eta_dt,depot_id,site_id
SHP-028-3,OUTBOUND,DEPOT,DEPOT-TYO,SITE,SITE-028,Delivered,2025-10-01,2025-10-13,DEPOT-TYO,SITE-028
SHP-029-1,OUTBOUND,DEPOT,DEPOT-TYO,SITE,SITE-029,Quarantined,2025-07-25,2025-08-07,DEPOT-TYO,SITE-029
SHP-029-1,OUTBOUND,DEPOT,DEPOT-TYO,SITE,SITE-029,Quarantined,2025-07-09,2025-07-18,DEPOT-TYO,SITE-029
SHP-029-1,OUTBOUND,DEPOT,DEPOT-TYO,SITE,SITE-029,Quarantined,2025-07-22,2025-07-27,DEPOT-TYO,SITE-029
SHP-029-2,OUTBOUND,DEPOT,DEPOT-TYO,SITE,SITE-029,Delivered,2025-07-27,2025-08-03,DEPOT-TYO,SITE-029
SHP-029-2,OUTBOUND,DEPOT,DEPOT-TYO,SITE,SITE-029,Delivered,2025-08-05,2025-08-11,DEPOT-TYO,SITE-029
SHP-029-2,OUTBOUND,DEPOT,DEPOT-TYO,SITE,SITE-029,Quarantined,2025-08-01,2025-08-06,DEPOT-TYO,SITE-029
SHP-029-3,OUTBOUND,DEPOT,DEPOT-TYO,SITE,SITE-029,Quarantined,2025-10-16,2025-10-28,DEPOT-TYO,SITE-029
SHP-029-3,OUTBOUND,DEPOT,DEPOT-TYO,SITE,SITE-029,Quarantined,2025-09-22,2025-09-30,DEPOT-TYO,SITE-029
SHP-029-3,OUTBOUND,DEPOT,DEPOT-TYO,SITE,SITE-029,Quarantined,2025-09-15,2025-09-23,DEPOT-TYO,SITE-029
SHP-030-1,OUTBOUND,DEPOT,DEPOT-HH,SITE,SITE-030,Delivered,2025-07-06,2025-07-11,DEPOT-HH,SITE-030
SHP-030-1,OUTBOUND,DEPOT,DEPOT-HH,SITE,SITE-030,Delivered,2025-07-31,2025-08-10,DEPOT-HH,SITE-030
SHP-030-1,OUTBOUND,DEPOT,DEPOT-HH,SITE,SITE-030,Delivered,2025-07-25,2025-07-31,DEPOT-HH,SITE-030
SHP-030-2,OUTBOUND,DEPOT,DEPOT-HH,SITE,SITE-030,Delivered,2025-08-10,2025-08-20,DEPOT-HH,SITE-030
SHP-030-2,OUTBOUND,DEPOT,DEPOT-HH,SITE,SITE-030,Delivered,2025-07-15,2025-07-27,DEPOT-HH,SITE-030
SHP-030-2,OUTBOUND,DEPOT,DEPOT-HH,SITE,SITE-030,Delivered,2025-07-31,2025-08-09,DEPOT-HH,SITE-030
SHP-030-3,OUTBOUND,DEPOT,DEPOT-HH,SITE,SITE-030,Quarantined,2025-10-08,2025-10-15,DEPOT-HH,SITE-030
SHP-030-3,OUTBOUND,DEPOT,DEPOT-HH,SITE,SITE-030,Delivered,2025-09-18,2025-09-30,DEPOT-HH,SITE-030
SHP-030-3,OUTBOUND,DEPOT,DEPOT-HH,SITE,SITE-030,In Transit,2025-10-03,2025-10-13,DEPOT-HH,SITE-030
SHP-031-1,OUTBOUND,DEPOT,DEPOT-BLR,SITE,SITE-031,In Transit,2025-07-24,2025-08-04,DEPOT-BLR,SITE-031
SHP-031-1,OUTBOUND,DEPOT,DEPOT-BLR,SITE,SITE-031,Delivered,2025-07-25,2025-08-05,DEPOT-BLR,SITE-031
SHP-031-1,OUTBOUND,DEPOT,DEPOT-BLR,SITE,SITE-031,In Transit,2025-07-21,2025-07-31,DEPOT-BLR,SITE-031
SHP-031-2,OUTBOUND,DEPOT,DEPOT-BLR,SITE,SITE-031,In Transit,2025-08-12,2025-08-22,DEPOT-BLR,SITE-031
SHP-031-2,OUTBOUND,DEPOT,DEPOT-BLR,SITE,SITE-031,In Transit,2025-08-14,2025-08-27,DEPOT-BLR,SITE-031
SHP-031-2,OUTBOUND,DEPOT,DEPOT-BLR,SITE,SITE-031,Delivered,2025-07-25,2025-08-04,DEPOT-BLR,SITE-031
SHP-031-3,OUTBOUND,DEPOT,DEPOT-BLR,SITE,SITE-031,Quarantined,2025-10-03,2025-10-10,DEPOT-BLR,SITE-031
SHP-031-3,OUTBOUND,DEPOT,DEPOT-BLR,SITE,SITE-031,In Transit,2025-09-27,2025-10-10,DEPOT-BLR,SITE-031
SHP-031-3,OUTBOUND,DEPOT,DEPOT-BLR,SITE,SITE-031,Quarantined,2025-09-21,2025-09-26,DEPOT-BLR,SITE-031
SHP-032-1,OUTBOUND,DEPOT,DEPOT-HH,SITE,SITE-032,Quarantined,2025-07-18,2025-07-28,DEPOT-HH,SITE-032
SHP-032-1,OUTBOUND,DEPOT,DEPOT-HH,SITE,SITE-032,Quarantined,2025-07-23,2025-08-01,DEPOT-HH,SITE-032
SHP-032-1,OUTBOUND,DEPOT,DEPOT-HH,SITE,SITE-032,Quarantined,2025-07-19,2025-07-31,DEPOT-HH,SITE-032
SHP-032-2,OUTBOUND,DEPOT,DEPOT-HH,SITE,SITE-032,Delivered,2025-07-21,2025-07-28,DEPOT-HH,SITE-032
SHP-032-2,OUTBOUND,DEPOT,DEPOT-HH,SITE,SITE-032,Quarantined,2025-08-10,2025-08-23,DEPOT-HH,SITE-032
SHP-032-2,OUTBOUND,DEPOT,DEPOT-HH,SITE,SITE-032,Delivered,2025-08-04,2025-08-10,DEPOT-HH,SITE-032
SHP-032-3,OUTBOUND,DEPOT,DEPOT-HH,SITE,SITE-032,Quarantined,2025-09-30,2025-10-09,DEPOT-HH,SITE-032
SHP-032-3,OUTBOUND,DEPOT,DEPOT-HH,SITE,SITE-032,Quarantined,2025-10-01,2025-10-07,DEPOT-HH,SITE-032
SHP-032-3,OUTBOUND,DEPOT,DEPOT-HH,SITE,SITE-032,Quarantined,2025-10-01,2025-10-11,DEPOT-HH,SITE-032
SHP-033-1,OUTBOUND,DEPOT,DEPOT-TYO,SITE,SITE-033,Quarantined,2025-07-01,2025-07-07,DEPOT-TYO,SITE-033
SHP-033-1,OUTBOUND,DEPOT,DEPOT-TYO,SITE,SITE-033,Delivered,2025-07-26,2025-07-31,DEPOT-TYO,SITE-033
SHP-033-1,OUTBOUND,DEPOT,DEPOT-TYO,SITE,SITE-033,Delivered,2025-07-14,2025-07-19,DEPOT-TYO,SITE-033
SHP-033-2,OUTBOUND,DEPOT,DEPOT-TYO,SITE,SITE-033,Delivered,2025-07-18,2025-07-30,DEPOT-TYO,SITE-033
SHP-033-2,OUTBOUND,DEPOT,DEPOT-TYO,SITE,SITE-033,Delivered,2025-08-12,2025-08-22,DEPOT-TYO,SITE-033
SHP-033-2,OUTBOUND,DEPOT,DEPOT-TYO,SITE,SITE-033,Delivered,2025-08-07,2025-08-19,DEPOT-TYO,SITE-033
SHP-033-3,OUTBOUND,DEPOT,DEPOT-TYO,SITE,SITE-033,Quarantined,2025-09-18,2025-09-25,DEPOT-TYO,SITE-033
SHP-033-3,OUTBOUND,DEPOT,DEPOT-TYO,SITE,SITE-033,Quarantined,2025-09-26,2025-10-09,DEPOT-TYO,SITE-033
SHP-033-3,OUTBOUND,DEPOT,DEPOT-TYO,SITE,SITE-033,Quarantined,2025-09-29,2025-10-08,DEPOT-TYO,SITE-033
SHP-034-1,OUTBOUND,DEPOT,DEPOT-HH,SITE,SITE-034,Quarantined,2025-07-21,2025-07-26,DEPOT-HH,SITE-034
SHP-034-1,OUTBOUND,DEPOT,DEPOT-HH,SITE,SITE-034,Quarantined,2025-06-15,2025-06-25,DEPOT-HH,SITE-034
SHP-034-1,OUTBOUND,DEPOT,DEPOT-HH,SITE,SITE-034,Quarantined,2025-07-21,2025-08-02,DEPOT-HH,SITE-034
SHP-034-2,OUTBOUND,DEPOT,DEPOT-HH,SITE,SITE-034,Delivered,2025-07-28,2025-08-08,DEPOT-HH,SITE-034
SHP-034-2,OUTBOUND,DEPOT,DEPOT-HH,SITE,SITE-034,Quarantined,2025-08-15,2025-08-21,DEPOT-HH,SITE-034
SHP-034-2,OUTBOUND,DEPOT,DEPOT-HH,SITE,SITE-034,Delivered,2025-07-20,2025-08-02,DEPOT-HH,SITE-034
SHP-034-3,OUTBOUND,DEPOT,DEPOT-HH,SITE,SITE-034,Quarantined,2025-10-01,2025-10-08,DEPOT-HH,SITE-034
SHP-034-3,OUTBOUND,DEPOT,DEPOT-HH,SITE,SITE-034,Quarantined,2025-10-04,2025-10-17,DEPOT-HH,SITE-034
SHP-034-3,OUTBOUND,DEPOT,DEPOT-HH,SITE,SITE-034,Quarantined,2025-09-07,2025-09-17,DEPOT-HH,SITE-034
SHP-035-1,OUTBOUND,DEPOT,DEPOT-HH,SITE,SITE-035,Quarantined,2025-07-11,2025-07-17,DEPOT-HH,SITE-035
SHP-035-1,OUTBOUND,DEPOT,DEPOT-HH,SITE,SITE-035,Delivered,2025-07-15,2025-07-22,DEPOT-HH,SITE-035
SHP-035-1,OUTBOUND,DEPOT,DEPOT-HH,SITE,SITE-035,Quarantined,2025-07-19,2025-08-01,DEPOT-HH,SITE-035
SHP-035-2,OUTBOUND,DEPOT,DEPOT-HH,SITE,SITE-035,In Transit,2025-07-28,2025-08-05,DEPOT-HH,SITE-035
SHP-035-2,OUTBOUND,DEPOT,DEPOT-HH,SITE,SITE-035,Quarantined,2025-08-02,2025-08-15,DEPOT-HH,SITE-035
SHP-035-2,OUTBOUND,DEPOT,DEPOT-HH,SITE,SITE-035,Delivered,2025-07-27,2025-08-02,DEPOT-HH,SITE-035
SHP-035-3,OUTBOUND,DEPOT,DEPOT-HH,SITE,SITE-035,Quarantined,2025-09-01,2025-09-10,DEPOT-HH,SITE-035
SHP-035-3,OUTBOUND,DEPOT,DEPOT-HH,SITE,SITE-035,Delivered,2025-09-17,2025-09-22,DEPOT-HH,SITE-035
SHP-035-3,OUTBOUND,DEPOT,DEPOT-HH,SITE,SITE-035,Quarantined,2025-08-28,2025-09-09,DEPOT-HH,SITE-035
SHP-036-1,OUTBOUND,DEPOT,DEPOT-HH,SITE,SITE-036,Quarantined,2025-07-16,2025-07-27,DEPOT-HH,SITE-036
SHP-036-1,OUTBOUND,DEPOT,DEPOT-HH,SITE,SITE-036,Quarantined,2025-07-01,2025-07-07,DEPOT-HH,SITE-036
SHP-036-1,OUTBOUND,DEPOT,DEPOT-HH,SITE,SITE-036,Delivered,2025-07-18,2025-07-28,DEPOT-HH,SITE-036
SHP-036-2,OUTBOUND,DEPOT,DEPOT-HH,SITE,SITE-036,Quarantined,2025-07-31,2025-08-06,DEPOT-HH,SITE-036
SHP-036-2,OUTBOUND,DEPOT,DEPOT-HH,SITE,SITE-036,Delivered,2025-08-02,2025-08-10,DEPOT-HH,SITE-036
SHP-036-2,OUTBOUND,DEPOT,DEPOT-HH,SITE,SITE-036,Delivered,2025-07-26,2025-08-06,DEPOT-HH,SITE-036
SHP-036-3,OUTBOUND,DEPOT,DEPOT-HH,SITE,SITE-036,Quarantined,2025-09-23,2025-09-30,DEPOT-HH,SITE-036
SHP-036-3,OUTBOUND,DEPOT,DEPOT-HH,SITE,SITE-036,In Transit,2025-09-17,2025-09-24,DEPOT-HH,SITE-036
SHP-036-3,OUTBOUND,DEPOT,DEPOT-HH,SITE,SITE-036,In Transit,2025-10-04,2025-10-15,DEPOT-HH,SITE-036
SHP-037-1,OUTBOUND,DEPOT,DEPOT-BLR,SITE,SITE-037,Quarantined,2025-07-22,2025-07-30,DEPOT-BLR,SITE-037
SHP-037-1,OUTBOUND,DEPOT,DEPOT-BLR,SITE,SITE-037,Quarantined,2025-07-13,2025-07-23,DEPOT-BLR,SITE-037
SHP-037-1,OUTBOUND,DEPOT,DEPOT-BLR,SITE,SITE-037,Quarantined,2025-08-05,2025-08-18,DEPOT-BLR,SITE-037
SHP-037-2,OUTBOUND,DEPOT,DEPOT-BLR,SITE,SITE-037,Quarantined,2025-08-09,2025-08-16,DEPOT-BLR,SITE-037
SHP-037-2,OUTBOUND,DEPOT,DEPOT-BLR,SITE,SITE-037,Delivered,2025-08-08,2025-08-20,DEPOT-BLR,SITE-037
SHP-037-2,OUTBOUND,DEPOT,DEPOT-BLR,SITE,SITE-037,In Transit,2025-07-25,2025-08-05,DEPOT-BLR,SITE-037
SHP-037-3,OUTBOUND,DEPOT,DEPOT-BLR,SITE,SITE-037,Delivered,2025-10-03,2025-10-13,DEPOT-BLR,SITE-037
SHP-037-3,OUTBOUND,DEPOT,DEPOT-BLR,SITE,SITE-037,Quarantined,2025-09-24,2025-10-01,DEPOT-BLR,SITE-037
SHP-037-3,OUTBOUND,DEPOT,DEPOT-BLR,SITE,SITE-037,Delivered,2025-10-07,2025-10-18,DEPOT-BLR,SITE-037
SHP-038-1,OUTBOUND,DEPOT,DEPOT-NJ,SITE,SITE-038,Quarantined,2025-07-27,2025-08-07,DEPOT-NJ,SITE-038
SHP-038-1,OUTBOUND,DEPOT,DEPOT-NJ,SITE,SITE-038,Quarantined,2025-07-13,2025-07-20,DEPOT-NJ,SITE-038
SHP-038-1,OUTBOUND,DEPOT,DEPOT-NJ,SITE,SITE-038,Quarantined,2025-07-29,2025-08-06,DEPOT-NJ,SITE-038
SHP-038-2,OUTBOUND,DEPOT,DEPOT-NJ,SITE,SITE-038,Delivered,2025-08-14,2025-08-23,DEPOT-NJ,SITE-038
SHP-038-2,OUTBOUND,DEPOT,DEPOT-NJ,SITE,SITE-038,In Transit,2025-08-09,2025-08-14,DEPOT-NJ,SITE-038
SHP-038-2,OUTBOUND,DEPOT,DEPOT-NJ,SITE,SITE-038,Delivered,2025-08-18,2025-08-26,DEPOT-NJ,SITE-038
SHP-038-3,OUTBOUND,DEPOT,DEPOT-NJ,SITE,SITE-038,In Transit,2025-10-05,2025-10-10,DEPOT-NJ,SITE-038
SHP-038-3,OUTBOUND,DEPOT,DEPOT-NJ,SITE,SITE-038,Delivered,2025-10-06,2025-10-19,DEPOT-NJ,SITE-038
SHP-038-3,OUTBOUND,DEPOT,DEPOT-NJ,SITE,SITE-038,Quarantined,2025-10-12,2025-10-19,DEPOT-NJ,SITE-038
SHP-039-1,OUTBOUND,DEPOT,DEPOT-NJ,SITE,SITE-039,Delivered,2025-08-04,2025-08-13,DEPOT-NJ,SITE-039
SHP-039-1,OUTBOUND,DEPOT,DEPOT-NJ,SITE,SITE-039,Quarantined,2025-07-14,2025-07-27,DEPOT-NJ,SITE-039
SHP-039-1,OUTBOUND,DEPOT,DEPOT-NJ,SITE,SITE-039,Quarantined,2025-07-15,2025-07-21,DEPOT-NJ,SITE-039
SHP-039-2,OUTBOUND,DEPOT,DEPOT-NJ,SITE,SITE-039,Delivered,2025-08-11,2025-08-16,DEPOT-NJ,SITE-039
SHP-039-2,OUTBOUND,DEPOT,DEPOT-NJ,SITE,SITE-039,Delivered,2025-08-15,2025-08-24,DEPOT-NJ,SITE-039
SHP-039-2,OUTBOUND,DEPOT,DEPOT-NJ,SITE,SITE-039,Quarantined,2025-07-14,2025-07-21,DEPOT-NJ,SITE-039
SHP-039-3,OUTBOUND,DEPOT,DEPOT-NJ,SITE,SITE-039,Quarantined,2025-09-28,2025-10-11,DEPOT-NJ,SITE-039
SHP-039-3,OUTBOUND,DEPOT,DEPOT-NJ,SITE,SITE-039,Delivered,2025-09-30,2025-10-11,DEPOT-NJ,SITE-039
SHP-039-3,OUTBOUND,DEPOT,DEPOT-NJ,SITE,SITE-039,Quarantined,2025-09-23,2025-10-04,DEPOT-NJ,SITE-039
SHP-040-1,OUTBOUND,DEPOT,DEPOT-HH,SITE,SITE-040,Delivered,2025-07-30,2025-08-10,DEPOT-HH,SITE-040
SHP-040-1,OUTBOUND,DEPOT,DEPOT-HH,SITE,SITE-040,Quarantined,2025-07-19,2025-07-28,DEPOT-HH,SITE-040
SHP-040-1,OUTBOUND,DEPOT,DEPOT-HH,SITE,SITE-040,Quarantined,2025-07-23,2025-08-05,DEPOT-HH,SITE-040
SHP-040-2,OUTBOUND,DEPOT,DEPOT-HH,SITE,SITE-040,Quarantined,2025-08-16,2025-08-26,DEPOT-HH,SITE-040
SHP-040-2,OUTBOUND,DEPOT,DEPOT-HH,SITE,SITE-040,Delivered,2025-08-13,2025-08-20,DEPOT-HH,SITE-040
SHP-040-2,OUTBOUND,DEPOT,DEPOT-HH,SITE,SITE-040,Delivered,2025-08-02,2025-08-08,DEPOT-HH,SITE-040
SHP-040-3,OUTBOUND,DEPOT,DEPOT-HH,SITE,SITE-040,Quarantined,2025-10-12,2025-10-19,DEPOT-HH,SITE-040
SHP-040-3,OUTBOUND,DEPOT,DEPOT-HH,SITE,SITE-040,Quarantined,2025-09-30,2025-10-11,DEPOT-HH,SITE-040
SHP-040-3,OUTBOUND,DEPOT,DEPOT-HH,SITE,SITE-040,In Transit,2025-09-16,2025-09-27,DEPOT-HH,SITE-040
SHP-041-1,OUTBOUND,DEPOT,DEPOT-NJ,SITE,SITE-041,Delivered,2025-07-26,2025-08-03,DEPOT-NJ,SITE-041
SHP-041-1,OUTBOUND,DEPOT,DEPOT-NJ,SITE,SITE-041,In Transit,2025-07-16,2025-07-23,DEPOT-NJ,SITE-041
SHP-041-1,OUTBOUND,DEPOT,DEPOT-NJ,SITE,SITE-041,Delivered,2025-07-23,2025-07-29,DEPOT-NJ,SITE-041
SHP-041-2,OUTBOUND,DEPOT,DEPOT-NJ,SITE,SITE-041,In Transit,2025-08-18,2025-08-23,DEPOT-NJ,SITE-041
SHP-041-2,OUTBOUND,DEPOT,DEPOT-NJ,SITE,SITE-041,Quarantined,2025-08-02,2025-08-13,DEPOT-NJ,SITE-041
SHP-041-2,OUTBOUND,DEPOT,DEPOT-NJ,SITE,SITE-041,Delivered,2025-08-19,2025-08-28,DEPOT-NJ,SITE-041
SHP-041-3,OUTBOUND,DEPOT,DEPOT-NJ,SITE,SITE-041,Quarantined,2025-10-11,2025-10-20,DEPOT-NJ,SITE-041
SHP-041-3,OUTBOUND,DEPOT,DEPOT-NJ,SITE,SITE-041,Delivered,2025-10-05,2025-10-13,DEPOT-NJ,SITE-041
SHP-041-3,OUTBOUND,DEPOT,DEPOT-NJ,SITE,SITE-041,Quarantined,2025-09-18,2025-09-26,DEPOT-NJ,SITE-041
SHP-042-1,OUTBOUND,DEPOT,DEPOT-NJ,SITE,SITE-042,Quarantined,2025-07-19,2025-07-24,DEPOT-NJ,SITE-042
SHP-042-1,OUTBOUND,DEPOT,DEPOT-NJ,SITE,SITE-042,Delivered,2025-07-24,2025-08-06,DEPOT-NJ,SITE-042
SHP-042-1,OUTBOUND,DEPOT,DEPOT-NJ,SITE,SITE-042,Quarantined,2025-07-22,2025-07-28,DEPOT-NJ,SITE-042
SHP-042-2,OUTBOUND,DEPOT,DEPOT-NJ,SITE,SITE-042,In Transit,2025-07-13,2025-07-24,DEPOT-NJ,SITE-042
SHP-042-2,OUTBOUND,DEPOT,DEPOT-NJ,SITE,SITE-042,Quarantined,2025-08-11,2025-08-24,DEPOT-NJ,SITE-042
SHP-042-2,OUTBOUND,DEPOT,DEPOT-NJ,SITE,SITE-042,Quarantined,2025-08-19,2025-08-27,DEPOT-NJ,SITE-042
SHP-042-3,OUTBOUND,DEPOT,DEPOT-NJ,SITE,SITE-042,Delivered,2025-10-02,2025-10-10,DEPOT-NJ,SITE-042
SHP-042-3,OUTBOUND,DEPOT,DEPOT-NJ,SITE,SITE-042,In Transit,2025-10-12,2025-10-18,DEPOT-NJ,SITE-042
SHP-042-3,OUTBOUND,DEPOT,DEPOT-NJ,SITE,SITE-042,Quarantined,2025-09-26,2025-10-01,DEPOT-NJ,SITE-042
SHP-043-1,OUTBOUND,DEPOT,DEPOT-HH,SITE,SITE-043,Quarantined,2025-07-16,2025-07-22,DEPOT-HH,SITE-043
SHP-043-1,OUTBOUND,DEPOT,DEPOT-HH,SITE,SITE-043,Quarantined,2025-07-12,2025-07-23,DEPOT-HH,SITE-043
SHP-043-1,OUTBOUND,DEPOT,DEPOT-HH,SITE,SITE-043,Delivered,2025-07-02,2025-07-15,DEPOT-HH,SITE-043
SHP-043-2,OUTBOUND,DEPOT,DEPOT-HH,SITE,SITE-043,Delivered,2025-08-07,2025-08-16,DEPOT-HH,SITE-043
SHP-043-2,OUTBOUND,DEPOT,DEPOT-HH,SITE,SITE-043,In Transit,2025-08-12,2025-08-25,DEPOT-HH,SITE-043
SHP-043-2,OUTBOUND,DEPOT,DEPOT-HH,SITE,SITE-043,Delivered,2025-07-20,2025-07-27,DEPOT-HH,SITE-043
SHP-043-3,OUTBOUND,DEPOT,DEPOT-HH,SITE,SITE-043,Delivered,2025-09-26,2025-10-03,DEPOT-HH,SITE-043
SHP-043-3,OUTBOUND,DEPOT,DEPOT-HH,SITE,SITE-043,In Transit,2025-09-22,2025-10-03,DEPOT-HH,SITE-043
SHP-043-3,OUTBOUND,DEPOT,DEPOT-HH,SITE,SITE-043,Quarantined,2025-09-07,2025-09-18,DEPOT-HH,SITE-043
SHP-044-1,OUTBOUND,DEPOT,DEPOT-NJ,SITE,SITE-044,In Transit,2025-07-13,2025-07-19,DEPOT-NJ,SITE-044
SHP-044-1,OUTBOUND,DEPOT,DEPOT-NJ,SITE,SITE-044,Delivered,2025-07-13,2025-07-18,DEPOT-NJ,SITE-044
SHP-044-1,OUTBOUND,DEPOT,DEPOT-NJ,SITE,SITE-044,Delivered,2025-07-03,2025-07-09,DEPOT-NJ,SITE-044
SHP-044-2,OUTBOUND,DEPOT,DEPOT-NJ,SITE,SITE-044,Quarantined,2025-07-17,2025-07-25,DEPOT-NJ,SITE-044
SHP-044-2,OUTBOUND,DEPOT,DEPOT-NJ,SITE,SITE-044,Delivered,2025-06-12,2025-06-24,DEPOT-NJ,SITE-044
SHP-044-2,OUTBOUND,DEPOT,DEPOT-NJ,SITE,SITE-044,Delivered,2025-08-01,2025-08-11,DEPOT-NJ,SITE-044
SHP-044-3,OUTBOUND,DEPOT,DEPOT-NJ,SITE,SITE-044,Delivered,2025-09-23,2025-10-03,DEPOT-NJ,SITE-044
SHP-044-3,OUTBOUND,DEPOT,DEPOT-NJ,SITE,SITE-044,Quarantined,2025-09-30,2025-10-07,DEPOT-NJ,SITE-044
SHP-044-3,OUTBOUND,DEPOT,DEPOT-NJ,SITE,SITE-044,Delivered,2025-09-19,2025-09-25,DEPOT-NJ,SITE-044
SHP-045-1,OUTBOUND,DEPOT,DEPOT-HH,SITE,SITE-045,Quarantined,2025-07-04,2025-07-10,DEPOT-HH,SITE-045
SHP-045-1,OUTBOUND,DEPOT,DEPOT-HH,SITE,SITE-045,In Transit,2025-07-13,2025-07-21,DEPOT-HH,SITE-045
SHP-045-1,OUTBOUND,DEPOT,DEPOT-HH,SITE,SITE-045,Quarantined,2025-07-27,2025-08-01,DEPOT-HH,SITE-045
SHP-045-2,OUTBOUND,DEPOT,DEPOT-HH,SITE,SITE-045,Delivered,2025-07-14,2025-07-20,DEPOT-HH,SITE-045
SHP-045-2,OUTBOUND,DEPOT,DEPOT-HH,SITE,SITE-045,Delivered,2025-07-02,2025-07-12,DEPOT-HH,SITE-045
SHP-045-2,OUTBOUND,DEPOT,DEPOT-HH,SITE,SITE-045,Quarantined,2025-08-01,2025-08-10,DEPOT-HH,SITE-045
SHP-045-3,OUTBOUND,DEPOT,DEPOT-HH,SITE,SITE-045,Quarantined,2025-10-05,2025-10-12,DEPOT-HH,SITE-045
SHP-045-3,OUTBOUND,DEPOT,DEPOT-HH,SITE,SITE-045,In Transit,2025-09-10,2025-09-21,DEPOT-HH,SITE-045
SHP-045-3,OUTBOUND,DEPOT,DEPOT-HH,SITE,SITE-045,Delivered,2025-09-08,2025-09-17,DEPOT-HH,SITE-045
SHP-046-1,OUTBOUND,DEPOT,DEPOT-HH,SITE,SITE-046,Delivered,2025-07-11,2025-07-22,DEPOT-HH,SITE-046
SHP-046-1,OUTBOUND,DEPOT,DEPOT-HH,SITE,SITE-046,Quarantined,2025-07-26,2025-07-31,DEPOT-HH,SITE-046
SHP-046-1,OUTBOUND,DEPOT,DEPOT-HH,SITE,SITE-046,Quarantined,2025-06-27,2025-07-10,DEPOT-HH,SITE-046
SHP-046-2,OUTBOUND,DEPOT,DEPOT-HH,SITE,SITE-046,Quarantined,2025-08-06,2025-08-16,DEPOT-HH,SITE-046
SHP-046-2,OUTBOUND,DEPOT,DEPOT-HH,SITE,SITE-046,Delivered,2025-07-11,2025-07-21,DEPOT-HH,SITE-046
SHP-046-2,OUTBOUND,DEPOT,DEPOT-HH,SITE,SITE-046,Quarantined,2025-08-08,2025-08-18,DEPOT-HH,SITE-046
SHP-046-3,OUTBOUND,DEPOT,DEPOT-HH,SITE,SITE-046,Quarantined,2025-09-18,2025-09-23,DEPOT-HH,SITE-046
SHP-046-3,OUTBOUND,DEPOT,DEPOT-HH,SITE,SITE-046,Quarantined,2025-10-08,2025-10-20,DEPOT-HH,SITE-046
SHP-046-3,OUTBOUND,DEPOT,DEPOT-HH,SITE,SITE-046,In Transit,2025-09-17,2025-09-23,DEPOT-HH,SITE-046
SHP-047-1,OUTBOUND,DEPOT,DEPOT-TYO,SITE,SITE-047,Quarantined,2025-07-11,2025-07-18,DEPOT-TYO,SITE-047
SHP-047-1,OUTBOUND,DEPOT,DEPOT-TYO,SITE,SITE-047,In Transit,2025-07-13,2025-07-21,DEPOT-TYO,SITE-047
SHP-047-1,OUTBOUND,DEPOT,DEPOT-TYO,SITE,SITE-047,Delivered,2025-08-02,2025-08-11,DEPOT-TYO,SITE-047
SHP-047-2,OUTBOUND,DEPOT,DEPOT-TYO,SITE,SITE-047,In Transit,2025-07-31,2025-08-08,DEPOT-TYO,SITE-047
SHP-047-2,OUTBOUND,DEPOT,DEPOT-TYO,SITE,SITE-047,Delivered,2025-08-07,2025-08-15,DEPOT-TYO,SITE-047
SHP-047-2,OUTBOUND,DEPOT,DEPOT-TYO,SITE,SITE-047,Delivered,2025-07-11,2025-07-18,DEPOT-TYO,SITE-047
SHP-047-3,OUTBOUND,DEPOT,DEPOT-TYO,SITE,SITE-047,Quarantined,2025-09-27,2025-10-02,DEPOT-TYO,SITE-047
SHP-047-3,OUTBOUND,DEPOT,DEPOT-TYO,SITE,SITE-047,Delivered,2025-09-29,2025-10-12,DEPOT-TYO,SITE-047
SHP-047-3,OUTBOUND,DEPOT,DEPOT-TYO,SITE,SITE-047,Quarantined,2025-09-09,2025-09-19,DEPOT-TYO,SITE-047
SHP-048-1,OUTBOUND,DEPOT,DEPOT-NJ,SITE,SITE-048,Quarantined,2025-07-18,2025-07-24,DEPOT-NJ,SITE-048
SHP-048-1,OUTBOUND,DEPOT,DEPOT-NJ,SITE,SITE-048,Quarantined,2025-07-21,2025-07-31,DEPOT-NJ,SITE-048
SHP-048-1,OUTBOUND,DEPOT,DEPOT-NJ,SITE,SITE-048,Quarantined,2025-07-20,2025-07-27,DEPOT-NJ,SITE-048
SHP-048-2,OUTBOUND,DEPOT,DEPOT-NJ,SITE,SITE-048,Quarantined,2025-08-04,2025-08-17,DEPOT-NJ,SITE-048
SHP-048-2,OUTBOUND,DEPOT,DEPOT-NJ,SITE,SITE-048,Quarantined,2025-07-31,2025-08-09,DEPOT-NJ,SITE-048
SHP-048-2,OUTBOUND,DEPOT,DEPOT-NJ,SITE,SITE-048,Quarantined,2025-07-05,2025-07-15,DEPOT-NJ,SITE-048
SHP-048-3,OUTBOUND,DEPOT,DEPOT-NJ,SITE,SITE-048,In Transit,2025-09-27,2025-10-07,DEPOT-NJ,SITE-048
SHP-048-3,OUTBOUND,DEPOT,DEPOT-NJ,SITE,SITE-048,Delivered,2025-09-29,2025-10-11,DEPOT-NJ,SITE-048
SHP-048-3,OUTBOUND,DEPOT,DEPOT-NJ,SITE,SITE-048,Quarantined,2025-09-10,2025-09-15,DEPOT-NJ,SITE-048
SHP-049-1,OUTBOUND,DEPOT,DEPOT-NJ,SITE,SITE-049,In Transit,2025-07-13,2025-07-26,DEPOT-NJ,SITE-049
